xlefthand, ylefthand, zlefthand, xRightHand, yRightHand, zRightHand, xLeftElbow, yLeftElbow, zLeftElbow, xRightElbow, yRightElbow, zRightElbow, xLeftshoulder, yLeftshoulder, zLeftshoulder, xRightshoulder, yRightshoulder, zRightshoulder, xSpine, ySpine, zSpine, xHipcenter, yHipcenter, zHipcenter
-0.4471099, 0.1404676, 1.80533, 0.2863868, 0.2126988, 1.878447, -0.4828314, -0.09222498, 2.02005, 0.334439, -0.03148542, 2.069156, -0.2798192, -0.03309428, 2.103827, 0.09865021, -0.02417107, 2.123442, -0.08684812, -0.1903327, 2.058987, -0.08240104, -0.2194148, 2.002991
-0.4528732, 0.2231854, 1.830779, 0.2828871, 0.2850428, 1.917717, -0.4900508, -0.05830231, 2.02975, 0.3324906, 0.009117049, 2.082595, -0.2803638, -0.03161552, 2.105369, 0.098667, -0.02157788, 2.124527, -0.08597714, -0.1910546, 2.059742, -0.08129574, -0.2205156, 2.003712
-0.4642698, 0.2734752, 1.879334, 0.284668, 0.3275973, 1.96787, -0.4990933, -0.006210068, 2.04541, 0.3567258, 0.06207772, 2.089014, -0.2847834, -0.02357811, 2.112458, 0.09909379, -0.0168956, 2.127298, -0.08496697, -0.1913914, 2.060124, -0.0804541, -0.2209623, 2.004058
-0.4744165, 0.3157112, 1.923014, 0.2870421, 0.3679456, 2.01075, -0.5106761, 0.01971075, 2.053916, 0.3583331, 0.07502905, 2.095887, -0.2852859, -0.01944205, 2.115659, 0.09951958, -0.008275704, 2.134654, -0.08480017, -0.1916009, 2.060334, -0.07995293, -0.2213055, 2.0042
-0.4827883, 0.3321532, 1.973483, 0.2860709, 0.3909813, 2.040056, -0.5157865, 0.03996395, 2.067286, 0.3237983, 0.1043966, 2.128814, -0.2861141, -0.01402337, 2.120403, 0.09909732, -0.001944888, 2.141037, -0.08565123, -0.1898764, 2.061134, -0.08092421, -0.2192969, 2.005092
-0.4882847, 0.3410943, 2.00319, 0.2831484, 0.4033574, 2.077301, -0.5165561, 0.05494701, 2.080866, 0.3224515, 0.1121602, 2.135396, -0.2863067, -0.01173875, 2.123958, 0.09781554, 0.003336027, 2.148416, -0.08694422, -0.1882545, 2.061868, -0.08221888, -0.2176307, 2.005906
-0.4694142, 0.3624709, 2.034789, 0.279368, 0.4069432, 2.094118, -0.5183137, 0.05940263, 2.088615, 0.3212803, 0.115321, 2.143739, -0.2882039, -0.00779614, 2.130984, 0.09842408, 0.005213924, 2.153761, -0.08750004, -0.1861412, 2.063814, -0.08294473, -0.2153936, 2.007896
-0.4649715, 0.3649326, 2.052827, 0.2769527, 0.3981477, 2.108802, -0.5234249, 0.06008875, 2.0963, 0.3234984, 0.1080998, 2.157211, -0.2888339, -0.007561416, 2.133113, 0.09728022, 0.005235504, 2.156538, -0.0879695, -0.1854082, 2.065026, -0.08338927, -0.2146311, 2.009103
-0.4579933, 0.3582183, 2.071804, 0.213191, 0.3709252, 2.120414, -0.5330442, 0.05263816, 2.10444, 0.3244127, 0.07944919, 2.171281, -0.2891014, -0.007713648, 2.134584, 0.09641591, 0.003605815, 2.158731, -0.08722768, -0.1859795, 2.066332, -0.08237308, -0.2155723, 2.010395
-0.4599443, 0.362839, 2.06143, 0.2464707, 0.3510792, 2.148489, -0.5372856, 0.04011009, 2.10814, 0.3299682, 0.06670324, 2.176252, -0.2889104, -0.008148462, 2.134998, 0.09504335, 0.001511025, 2.160359, -0.08797119, -0.1857871, 2.066761, -0.08297543, -0.2153421, 2.010725
-0.4692251, 0.299168, 2.112786, 0.2283428, 0.3226963, 2.147456, -0.5300726, 0.007244836, 2.117221, 0.3327625, 0.04524706, 2.180727, -0.2891622, -0.009041974, 2.135847, 0.09163278, -0.001487794, 2.161734, -0.08795783, -0.186046, 2.067149, -0.0827383, -0.2161006, 2.011102
-0.4448572, 0.3299806, 2.121022, 0.2255052, 0.3166189, 2.15499, -0.5268577, 0.003361023, 2.118886, 0.3309513, 0.03903197, 2.182955, -0.2885484, -0.01093416, 2.135385, 0.09547254, -0.005971901, 2.166085, -0.0884007, -0.1860564, 2.06738, -0.08263478, -0.2162672, 2.011329
-0.467356, 0.2943217, 2.136357, 0.2078964, 0.3408541, 2.136767, -0.5373677, 0.01547065, 2.119634, 0.3312238, 0.03906771, 2.184498, -0.2885508, -0.01115771, 2.135722, 0.09381199, -0.007842863, 2.166199, -0.08845749, -0.1861256, 2.067538, -0.08261815, -0.2168809, 2.01125
-0.4886662, 0.3128556, 2.153864, 0.1963971, 0.3619236, 2.168137, -0.5322007, 0.02845225, 2.124202, 0.3291359, 0.04437539, 2.188288, -0.2882601, -0.01093146, 2.136306, 0.09288074, -0.007618233, 2.1668, -0.08833403, -0.1862879, 2.067849, -0.08248304, -0.2172782, 2.011474
-0.4774876, 0.3459056, 2.160015, 0.2189957, 0.3866125, 2.199494, -0.5317835, 0.06422786, 2.133662, 0.3233042, 0.06610054, 2.196835, -0.2909975, -0.006902808, 2.140228, 0.09261569, -0.006357157, 2.167602, -0.08996816, -0.184167, 2.069342, -0.08478541, -0.2151295, 2.012712
-0.4734946, 0.4077563, 2.181147, 0.1805637, 0.4424515, 2.19897, -0.5233853, 0.1222174, 2.14822, 0.3057288, 0.1231057, 2.208243, -0.2916092, -0.002791577, 2.142962, 0.09129197, 0.0006127909, 2.170907, -0.09106566, -0.1823038, 2.070819, -0.08633368, -0.2131931, 2.013986
-0.4450051, 0.4340208, 2.196135, 0.1670054, 0.4427059, 2.174306, -0.5175539, 0.1526463, 2.155503, 0.2939228, 0.1493877, 2.213079, -0.2933114, 0.005261391, 2.149166, 0.09829504, 0.0165845, 2.183531, -0.09349962, -0.1758392, 2.074638, -0.08874936, -0.2065409, 2.017852
-0.4348788, 0.4923065, 2.205595, 0.1628644, 0.527537, 2.235209, -0.4922656, 0.2052473, 2.169225, 0.26851, 0.1928488, 2.226427, -0.2945936, 0.01195973, 2.155787, 0.09831993, 0.02909332, 2.191691, -0.09489077, -0.170823, 2.076752, -0.09043813, -0.2016887, 2.019523
-0.3677416, 0.5572244, 2.217193, 0.1442657, 0.5510263, 2.234242, -0.4737003, 0.2279035, 2.176314, 0.2393894, 0.2152621, 2.227932, -0.2985088, 0.02537365, 2.166141, 0.09715123, 0.04078006, 2.200372, -0.0962818, -0.1647996, 2.080918, -0.09260223, -0.1943872, 2.023888
-0.3700851, 0.6092386, 2.2344, 0.1384591, 0.5452201, 2.196066, -0.441772, 0.2865199, 2.190687, 0.2253213, 0.2248631, 2.229159, -0.3123783, 0.0613626, 2.193789, 0.0933264, 0.04672286, 2.203518, -0.09733935, -0.1575882, 2.086117, -0.09501442, -0.1854478, 2.029975
-0.3918254, 0.5832866, 2.231113, 0.1289127, 0.581627, 2.249041, -0.4339796, 0.2887518, 2.19389, 0.2035963, 0.2900446, 2.235472, -0.3136974, 0.06408621, 2.196738, 0.08767109, 0.05465709, 2.207751, -0.09879041, -0.1488041, 2.090589, -0.09628603, -0.1772376, 2.034086
-0.3924765, 0.63508, 2.211616, 0.1141268, 0.6012118, 2.242239, -0.4219284, 0.2967038, 2.196849, 0.1794985, 0.2566016, 2.226906, -0.3096919, 0.07500625, 2.201236, 0.08179295, 0.06553619, 2.212181, -0.09828295, -0.1439117, 2.09266, -0.09565848, -0.1722152, 2.036287
-0.3564097, 0.6416242, 2.229454, 0.1634981, 0.5750247, 2.224046, -0.410421, 0.2979886, 2.199744, 0.1769286, 0.2551441, 2.226207, -0.30852, 0.08123952, 2.20394, 0.07901703, 0.07152204, 2.214157, -0.09823411, -0.1406685, 2.093907, -0.09575064, -0.1685056, 2.037863
-0.3543643, 0.6397771, 2.226719, 0.1397312, 0.5871395, 2.207725, -0.4075713, 0.2969965, 2.199154, 0.1751193, 0.2554391, 2.225514, -0.3074517, 0.08270907, 2.203888, 0.0789458, 0.07289927, 2.214916, -0.09802922, -0.1396412, 2.09402, -0.0955274, -0.1674442, 2.038011
-0.3431627, 0.6363561, 2.224563, 0.1154501, 0.5865551, 2.196158, -0.4072159, 0.2964105, 2.198286, 0.1755116, 0.2546104, 2.224864, -0.3067396, 0.07983652, 2.202316, 0.07918221, 0.07288551, 2.214942, -0.09750929, -0.1387685, 2.094213, -0.0947704, -0.1664621, 2.038308
