xlefthand, ylefthand, zlefthand, xRightHand, yRightHand, zRightHand, xLeftElbow, yLeftElbow, zLeftElbow, xRightElbow, yRightElbow, zRightElbow, xLeftshoulder, yLeftshoulder, zLeftshoulder, xRightshoulder, yRightshoulder, zRightshoulder, xSpine, ySpine, zSpine, xHipcenter, yHipcenter, zHipcenter
-0.7445003, 0.1166849, 2.067229, 0.2959223, 0.1663539, 2.02201, -0.5529576, -0.08396041, 2.160674, 0.3283617, -0.1337946, 2.085273, -0.3002117, -0.04398181, 2.211883, 0.1062311, -0.0601919, 2.205925, -0.08255506, -0.2375128, 2.124382, -0.08128517, -0.2712955, 2.054148
-0.4592414, 0.3316433, 2.116712, 0.2285615, 0.2955132, 2.040977, -0.558269, -0.01301037, 2.149962, 0.3250386, -0.07018235, 2.074446, -0.301295, -0.04176653, 2.210675, 0.106958, -0.05959405, 2.203359, -0.08220357, -0.235407, 2.125225, -0.0810194, -0.2689629, 2.055589
-0.4692999, 0.3485109, 2.120476, 0.2335573, 0.2975922, 2.041731, -0.5629477, 0.05064502, 2.132249, 0.335335, -0.002183256, 2.055814, -0.3043759, -0.03733348, 2.207623, 0.1066885, -0.0552852, 2.197714, -0.08448031, -0.228208, 2.127484, -0.08372007, -0.2620594, 2.05837
-0.4019823, 0.4400779, 2.133087, 0.2308812, 0.3514928, 2.045349, -0.5455576, 0.07217396, 2.127451, 0.3202983, 0.05071521, 2.048197, -0.3061562, -0.03103224, 2.203805, 0.1057368, -0.04328747, 2.189477, -0.08455206, -0.2275116, 2.127646, -0.08454677, -0.2614881, 2.058655
-0.3838431, 0.4511574, 2.132729, 0.2308739, 0.4034177, 2.032973, -0.5147838, 0.1476496, 2.114884, 0.2941163, 0.09865353, 2.046317, -0.3104266, -0.01800403, 2.199958, 0.1012226, -0.02810657, 2.185583, -0.0853543, -0.2257259, 2.126747, -0.08553264, -0.2595958, 2.057835
-0.3773309, 0.4585159, 2.129585, 0.1618157, 0.4480098, 2.062216, -0.4905293, 0.163834, 2.110214, 0.274, 0.1540508, 2.043986, -0.3085516, -0.003234325, 2.197109, 0.09733465, -0.01747091, 2.182461, -0.08601196, -0.2215405, 2.125137, -0.0859637, -0.2553937, 2.056267
-0.306366, 0.5490508, 2.131383, 0.1264262, 0.4955222, 2.076187, -0.4539657, 0.1847965, 2.100387, 0.2460608, 0.1813565, 2.046621, -0.3007688, 0.01423451, 2.193135, 0.09293897, -0.005698907, 2.179837, -0.08855997, -0.214377, 2.122313, -0.08876857, -0.246392, 2.053391
-0.2824137, 0.5596635, 2.125623, 0.1222581, 0.4950501, 2.075579, -0.4089262, 0.2172034, 2.091249, 0.2205052, 0.2013122, 2.049545, -0.2962548, 0.02441869, 2.191793, 0.09450974, 0.01064433, 2.180366, -0.08996416, -0.2050204, 2.120323, -0.09035303, -0.2359181, 2.051749
-0.2229382, 0.6268421, 2.118474, 0.09047553, 0.5196118, 2.078748, -0.3826047, 0.2576102, 2.066948, 0.1955704, 0.2194346, 2.050975, -0.2929865, 0.03598977, 2.189793, 0.09565136, 0.03852296, 2.180202, -0.09026597, -0.1906181, 2.120084, -0.09214373, -0.2181155, 2.05266
-0.1894291, 0.6452813, 2.112448, 0.0832198, 0.5205525, 2.077193, -0.3460332, 0.273322, 2.069206, 0.1750984, 0.2220664, 2.057596, -0.2837088, 0.04629435, 2.188483, 0.09352715, 0.04311246, 2.181022, -0.08912209, -0.1699126, 2.12457, -0.08929604, -0.1957291, 2.058762
-0.1715927, 0.6479792, 2.102365, 0.05955056, 0.5333427, 2.069901, -0.3291206, 0.2753946, 2.068162, 0.1526715, 0.2415399, 2.062261, -0.2799107, 0.04889962, 2.188261, 0.09197728, 0.0489959, 2.182952, -0.0874756, -0.1561987, 2.129234, -0.08747805, -0.1792922, 2.064986
-0.2150813, 0.6051353, 2.103937, 0.04669027, 0.4934924, 2.060349, -0.3130557, 0.27856, 2.062905, 0.1390136, 0.2704151, 2.058882, -0.296262, 0.09109066, 2.190432, 0.09095746, 0.05357465, 2.183689, -0.09674355, -0.0958143, 2.158458, -0.09155346, -0.1206451, 2.097242
-0.1953446, 0.6051301, 2.093742, 0.02676915, 0.5315199, 2.063233, -0.3042826, 0.2745524, 2.061311, 0.1316283, 0.2763528, 2.058335, -0.2922141, 0.08816846, 2.189703, 0.09100425, 0.05360972, 2.183971, -0.09553315, -0.09798606, 2.15675, -0.09080261, -0.1224674, 2.095709
-0.1165996, 0.5983473, 2.090909, -0.02131304, 0.623665, 2.088032, -0.2964661, 0.272538, 2.057094, 0.1289052, 0.2769524, 2.057934, -0.2917905, 0.08940315, 2.189163, 0.09248172, 0.0539751, 2.184903, -0.09569704, -0.09742808, 2.15609, -0.09083685, -0.1220952, 2.095198
-0.09003903, 0.640891, 2.103343, -0.01629656, 0.6246179, 2.089404, -0.2374961, 0.2925316, 2.100893, 0.1289515, 0.2770612, 2.057493, -0.2527373, 0.076474, 2.186523, 0.09447038, 0.05549948, 2.184716, -0.08554917, -0.1070401, 2.15137, -0.08457573, -0.1306784, 2.090754
-0.201329, 0.6002762, 2.065634, -0.000537904, 0.6266824, 2.086764, -0.3024028, 0.2687015, 2.053249, 0.134879, 0.2765325, 2.054375, -0.2470573, 0.08951584, 2.18809, 0.09619641, 0.05698327, 2.183592, -0.08057754, -0.1153179, 2.144731, -0.07934952, -0.1471708, 2.07991
-0.1825169, 0.6066767, 2.078447, 0.01217785, 0.617712, 2.08247, -0.325854, 0.2604227, 2.043325, 0.1535381, 0.2708009, 2.044665, -0.2619987, 0.04439268, 2.16669, 0.09644828, 0.05690578, 2.18355, -0.07650229, -0.1408849, 2.133386, -0.07522348, -0.1679916, 2.069944
-0.2088898, 0.5580747, 2.074605, 0.05475478, 0.5498455, 2.073032, -0.3587017, 0.2158355, 2.046065, 0.1838198, 0.2251702, 2.045999, -0.2639484, 0.04227977, 2.165695, 0.09811918, 0.05536068, 2.183693, -0.07801525, -0.1560547, 2.127565, -0.07648925, -0.18384, 2.063919
-0.2423554, 0.5295479, 2.076175, 0.05949217, 0.5384485, 2.071517, -0.3800727, 0.2111454, 2.038053, 0.2003393, 0.2200475, 2.039464, -0.267366, 0.03001584, 2.166487, 0.1017811, 0.04621905, 2.184524, -0.07765374, -0.1786043, 2.118787, -0.07687107, -0.2116246, 2.053117
-0.241064, 0.5021502, 2.082502, 0.1060018, 0.5085797, 2.084524, -0.4235201, 0.1779105, 2.029656, 0.2333374, 0.1939877, 2.033875, -0.2718387, 0.02164244, 2.167027, 0.1048073, 0.02755868, 2.186685, -0.07814874, -0.185169, 2.116025, -0.07644077, -0.2169399, 2.050942
-0.272461, 0.4832831, 2.084858, 0.1089897, 0.4702921, 2.071282, -0.4363704, 0.1523639, 2.035659, 0.2625728, 0.1589744, 2.03392, -0.2753847, 0.01148988, 2.167676, 0.1069153, 0.01576682, 2.186535, -0.07906196, -0.1930892, 2.113922, -0.07687441, -0.2241695, 2.049041
-0.320583, 0.419103, 2.079889, 0.14205, 0.4329254, 2.07471, -0.4467425, 0.1515614, 2.038819, 0.2896496, 0.119445, 2.034275, -0.2798441, 0.003291789, 2.167126, 0.1068812, 0.006711132, 2.186249, -0.07836907, -0.1990689, 2.111449, -0.07563417, -0.2309599, 2.04614
