xlefthand, ylefthand, zlefthand, xRightHand, yRightHand, zRightHand, xLeftElbow, yLeftElbow, zLeftElbow, xRightElbow, yRightElbow, zRightElbow, xLeftshoulder, yLeftshoulder, zLeftshoulder, xRightshoulder, yRightshoulder, zRightshoulder, xSpine, ySpine, zSpine, xHipcenter, yHipcenter, zHipcenter
-0.3494879, 0.03922882, 1.955696, 0.1832211, 0.05332683, 1.947405, -0.3804867, -0.214213, 2.005891, 0.2583977, -0.189682, 2.025186, -0.2265483, -0.1027304, 2.106756, 0.08905407, -0.09075347, 2.129022, -0.06750753, -0.2521873, 2.063042, -0.06304118, -0.2816671, 2.000137
-0.3625478, 0.038533, 1.975278, 0.1845784, 0.04815233, 1.970617, -0.3817, -0.2135162, 2.010111, 0.2611011, -0.189096, 2.033329, -0.2271232, -0.1034967, 2.107631, 0.062864, -0.0912083, 2.124427, -0.06777648, -0.2530625, 2.062248, -0.06424964, -0.2827512, 1.998779
-0.3745529, 0.04435357, 1.989841, 0.191248, 0.05036265, 1.992302, -0.3865319, -0.2152149, 2.025847, 0.2642193, -0.1828873, 2.046262, -0.2278284, -0.104303, 2.109258, 0.05994775, -0.09125565, 2.125719, -0.06879926, -0.2539982, 2.061604, -0.06562334, -0.2836878, 1.997635
-0.3889045, 0.04360881, 2.000299, 0.1963123, 0.04967599, 2.014636, -0.389482, -0.2186369, 2.038982, 0.2703821, -0.181378, 2.063106, -0.2276017, -0.1044306, 2.111246, 0.0588217, -0.09058946, 2.128934, -0.07018132, -0.2564209, 2.058588, -0.06666456, -0.2868143, 1.992821
-0.4029659, 0.03385989, 2.008058, 0.197999, 0.04925373, 2.021997, -0.3894737, -0.2226115, 2.048335, 0.2689161, -0.1833624, 2.074704, -0.2268204, -0.103696, 2.113778, 0.05313206, -0.08838502, 2.131363, -0.07393322, -0.2570851, 2.056414, -0.07186878, -0.2883874, 1.989395
-0.4091421, 0.01580315, 2.015105, 0.2041671, 0.03993271, 2.033478, -0.3885694, -0.2262544, 2.054572, 0.2644672, -0.1916153, 2.08964, -0.2262149, -0.1034015, 2.116237, 0.04892776, -0.08483741, 2.133998, -0.07676737, -0.2628154, 2.047602, -0.07527614, -0.2971186, 1.975792
-0.4108386, 0.009488679, 2.01833, 0.2063481, 0.02646462, 2.041568, -0.3858842, -0.2312378, 2.05751, 0.262213, -0.1940931, 2.094158, -0.2258663, -0.1036435, 2.118282, 0.04801375, -0.08487681, 2.135738, -0.07791531, -0.2639557, 2.04506, -0.07610536, -0.2981653, 1.973227
-0.4114367, 0.003277533, 2.022522, 0.2119984, 0.009249893, 2.050241, -0.3614286, -0.2722354, 2.067564, 0.2435036, -0.2130229, 2.104346, -0.2254613, -0.1036377, 2.119839, 0.0470413, -0.08484431, 2.136537, -0.07883239, -0.263784, 2.043774, -0.07690094, -0.2975276, 1.971744
-0.413532, -0.01115324, 2.022645, 0.2154571, -0.0006568697, 2.056547, -0.3600733, -0.2734134, 2.065436, 0.2162551, -0.2690058, 2.119261, -0.2250896, -0.1038055, 2.120474, 0.04293893, -0.08463944, 2.136129, -0.07915554, -0.2641372, 2.041143, -0.07706635, -0.2975097, 1.968554
-0.4099046, -0.01677179, 2.028521, 0.2209703, -0.008612728, 2.05915, -0.3590234, -0.2820409, 2.053872, 0.2349185, -0.2489705, 2.093226, -0.2275304, -0.1071364, 2.120124, 0.03719852, -0.0851347, 2.134022, -0.0788944, -0.2633997, 2.041201, -0.07717399, -0.2959038, 1.968504
