xlefthand, ylefthand, zlefthand, xRightHand, yRightHand, zRightHand, xLeftElbow, yLeftElbow, zLeftElbow, xRightElbow, yRightElbow, zRightElbow, xLeftshoulder, yLeftshoulder, zLeftshoulder, xRightshoulder, yRightshoulder, zRightshoulder, xSpine, ySpine, zSpine, xHipcenter, yHipcenter, zHipcenter
-0.3499513, 0.01946453, 2.007404, 0.3629192, 0.08346495, 1.996886, -0.3626206, -0.2136136, 2.141425, 0.378114, -0.1834258, 2.123112, -0.1758111, -0.09700409, 2.198034, 0.1770952, -0.08357032, 2.182496, 0.01161432, -0.2503878, 2.148288, 0.01004447, -0.2844464, 2.092651
-0.3557875, 0.05887572, 2.014861, 0.3630384, 0.1040985, 2.000581, -0.362364, -0.198412, 2.146616, 0.3887829, -0.1738751, 2.119903, -0.1763363, -0.09708796, 2.198204, 0.1770779, -0.08352627, 2.182475, 0.01162073, -0.250332, 2.148293, 0.01005735, -0.2843739, 2.092644
-0.3566983, 0.1105629, 2.019006, 0.3657267, 0.1383717, 2.011686, -0.3683212, -0.1831598, 2.148628, 0.4204769, -0.143104, 2.097758, -0.1777523, -0.09665272, 2.198971, 0.1783093, -0.08266149, 2.183887, 0.01205907, -0.2501453, 2.148127, 0.01093722, -0.2838918, 2.092189
-0.3586067, 0.124669, 2.025518, 0.3597991, 0.1801017, 2.022622, -0.3757439, -0.1651668, 2.145989, 0.4088434, -0.118094, 2.110084, -0.1803603, -0.09475203, 2.200216, 0.1796664, -0.08087926, 2.1853, 0.01124674, -0.2488486, 2.147997, 0.01029293, -0.2822745, 2.091865
-0.3596903, 0.1570225, 2.04055, 0.3578775, 0.2200008, 2.037208, -0.3925057, -0.112079, 2.137422, 0.4071286, -0.08765488, 2.114353, -0.18551, -0.09136787, 2.202351, 0.1795847, -0.07779488, 2.18645, 0.01054772, -0.2473724, 2.146885, 0.009753337, -0.2803287, 2.0903
-0.3537342, 0.2103364, 2.051373, 0.3430506, 0.2616118, 2.050587, -0.4306281, -0.08242609, 2.120248, 0.4099251, -0.0584203, 2.11835, -0.1892235, -0.08810992, 2.203637, 0.1803035, -0.07470846, 2.187265, 0.009606593, -0.2457563, 2.145649, 0.008956464, -0.2783287, 2.088571
-0.347992, 0.250068, 2.059506, 0.3288279, 0.2866204, 2.065419, -0.4337899, -0.05207761, 2.120804, 0.4124216, -0.03776348, 2.122348, -0.1927163, -0.08328636, 2.205038, 0.1799771, -0.06875075, 2.188773, 0.009785794, -0.2450907, 2.143788, 0.009493992, -0.2774066, 2.085726
-0.3409605, 0.2985687, 2.071016, 0.3175018, 0.3435836, 2.075202, -0.4268754, -0.002293259, 2.138561, 0.4093157, 0.02149212, 2.12746, -0.1955755, -0.07895736, 2.205736, 0.1795399, -0.05987418, 2.191213, 0.009853917, -0.2444382, 2.140856, 0.00979495, -0.2765389, 2.081611
-0.3331786, 0.3383637, 2.074357, 0.316687, 0.3582166, 2.084266, -0.4035928, 0.02707973, 2.150856, 0.4023178, 0.0436322, 2.131441, -0.1966504, -0.07117124, 2.206694, 0.1800851, -0.05285096, 2.193983, 0.009363193, -0.2440917, 2.138563, 0.0094628, -0.2759975, 2.07865
-0.3262932, 0.3752205, 2.082465, 0.3158087, 0.3632968, 2.095191, -0.3966523, 0.05420917, 2.154881, 0.3877198, 0.06975063, 2.139066, -0.1954531, -0.06150621, 2.20921, 0.1802029, -0.04640532, 2.196387, 0.007341017, -0.2389469, 2.137387, 0.007250105, -0.2697118, 2.077551
-0.3228004, 0.409117, 2.089413, 0.3018883, 0.4250821, 2.099186, -0.3824377, 0.1212094, 2.157079, 0.3611548, 0.1326223, 2.138316, -0.1930673, -0.04706167, 2.214057, 0.1791206, -0.03833676, 2.19905, 0.006629891, -0.2360254, 2.137131, 0.006686234, -0.2666814, 2.077399
-0.3186071, 0.4332104, 2.097698, 0.2846478, 0.4500418, 2.108341, -0.3689388, 0.1423855, 2.164057, 0.3450394, 0.1570967, 2.140892, -0.1916455, -0.04139149, 2.215858, 0.1799697, -0.02968809, 2.20326, 0.007075381, -0.2325819, 2.136312, 0.007442519, -0.2624835, 2.076511
-0.2887828, 0.4972622, 2.098818, 0.2690813, 0.4841181, 2.10852, -0.3411513, 0.1920429, 2.170468, 0.3135046, 0.1890105, 2.147176, -0.1887574, -0.03066953, 2.219236, 0.1842091, -0.01144748, 2.211619, 0.008455173, -0.2275191, 2.13601, 0.009141315, -0.2566916, 2.076254
-0.2779901, 0.5190994, 2.103361, 0.2473885, 0.4921737, 2.11674, -0.3276786, 0.2051894, 2.17389, 0.2958369, 0.1974775, 2.149295, -0.1885183, -0.01216981, 2.228897, 0.1800161, 0.007426622, 2.216779, 0.01014266, -0.2204359, 2.138111, 0.01045541, -0.2481902, 2.078987
-0.2599181, 0.5694202, 2.095127, 0.2137559, 0.5078737, 2.121958, -0.2942889, 0.2335751, 2.180148, 0.2649589, 0.2121527, 2.153124, -0.1834418, -0.0029799, 2.233029, 0.1756156, 0.01477712, 2.219577, 0.01119961, -0.2132826, 2.13985, 0.01162149, -0.2396512, 2.081487
