xlefthand, ylefthand, zlefthand, xRightHand, yRightHand, zRightHand, xLeftElbow, yLeftElbow, zLeftElbow, xRightElbow, yRightElbow, zRightElbow, xLeftshoulder, yLeftshoulder, zLeftshoulder, xRightshoulder, yRightshoulder, zRightshoulder, xSpine, ySpine, zSpine, xHipcenter, yHipcenter, zHipcenter
-0.2529848, -0.1227404, 1.751605, 0.1048666, -0.1344432, 1.761686, -0.2926695, -0.2547506, 1.981549, 0.1592407, -0.2475245, 2.005409, -0.2101726, -0.07933526, 2.120473, 0.06162736, -0.0786517, 2.142218, -0.07079773, -0.308598, 2.050506, -0.0667555, -0.3438102, 1.973474
-0.2028599, -0.1780381, 1.71205, 0.06727791, -0.1638686, 1.703724, -0.2969076, -0.2592413, 1.978535, 0.1287194, -0.2489771, 1.974796, -0.2170459, -0.08082736, 2.12246, 0.06447486, -0.0804846, 2.140923, -0.07068887, -0.3061948, 2.051327, -0.06731112, -0.3408341, 1.974474
-0.1855141, -0.1902214, 1.695827, 0.05008992, -0.1795444, 1.678645, -0.2994125, -0.2613633, 1.974314, 0.132074, -0.2587712, 1.97646, -0.2190692, -0.08222118, 2.121617, 0.06655538, -0.08270732, 2.136616, -0.07054701, -0.3068893, 2.050555, -0.06765442, -0.3416212, 1.973485
-0.165726, -0.1981546, 1.680972, 0.04599395, -0.1837826, 1.661412, -0.3092953, -0.2832051, 1.94646, 0.146364, -0.3108424, 1.988403, -0.2352389, -0.09009911, 2.11671, 0.06935225, -0.08579371, 2.130127, -0.06995715, -0.3100717, 2.045989, -0.06749466, -0.3451118, 1.968413
-0.1581928, -0.2104028, 1.673228, 0.03983595, -0.1938155, 1.654841, -0.3122955, -0.2403955, 1.991177, 0.1602084, -0.292854, 1.96167, -0.235213, -0.09027015, 2.116594, 0.07004039, -0.0862616, 2.126545, -0.06685327, -0.3135961, 2.041708, -0.06391068, -0.3498476, 1.962731
-0.157689, -0.214289, 1.670651, 0.04111017, -0.198592, 1.650559, -0.2861761, -0.2823127, 1.917497, 0.1711743, -0.2305713, 1.986747, -0.2373928, -0.09083547, 2.115691, 0.07127542, -0.08766355, 2.122317, -0.06590518, -0.316307, 2.038966, -0.06336436, -0.3525621, 1.959871
-0.1614863, -0.2158885, 1.670948, 0.04365335, -0.2015836, 1.651243, -0.3210435, -0.2415128, 1.996809, 0.175758, -0.2614537, 1.931401, -0.2377043, -0.09083075, 2.115473, 0.07153405, -0.08772683, 2.121659, -0.06575238, -0.3163708, 2.038429, -0.06335977, -0.3525004, 1.959221
-0.1959889, -0.2199819, 1.689625, 0.07036699, -0.2068207, 1.665025, -0.3279195, -0.2439094, 2.00308, 0.1469104, -0.2892636, 1.936764, -0.2375539, -0.09090964, 2.115212, 0.07213736, -0.0877478, 2.121452, -0.06593113, -0.3143509, 2.038506, -0.06383309, -0.3492713, 1.959484
-0.2357625, -0.2083691, 1.726377, 0.1166382, -0.2111467, 1.704462, -0.3079107, -0.3052616, 1.963353, 0.14631, -0.2830149, 1.937765, -0.2249233, -0.08717848, 2.115007, 0.07071792, -0.08507612, 2.123294, -0.06650311, -0.3133773, 2.038591, -0.06417143, -0.3480647, 1.959588
-0.3025811, -0.1643011, 1.759726, 0.1732636, -0.1960489, 1.748929, -0.3166719, -0.3212675, 2.010405, 0.1903687, -0.3006247, 2.012418, -0.2249891, -0.08783607, 2.115598, 0.0693263, -0.08392867, 2.125489, -0.06626013, -0.3129513, 2.038794, -0.06368056, -0.3474804, 1.960111
-0.3623852, -0.1358288, 1.817734, 0.2226526, -0.1461734, 1.791816, -0.3429027, -0.3337802, 2.050475, 0.1849624, -0.3266343, 2.075619, -0.2302292, -0.0939306, 2.120594, 0.06895733, -0.08577974, 2.127198, -0.06231317, -0.3117785, 2.04056, -0.05933268, -0.3460039, 1.962712
-0.4008927, -0.1097248, 1.876415, 0.2566854, -0.1096145, 1.849958, -0.3529665, -0.3009538, 2.106747, 0.2371125, -0.3134895, 2.063719, -0.2340434, -0.09835482, 2.125382, 0.08829989, -0.09313992, 2.143798, -0.05964213, -0.3044853, 2.048578, -0.05403173, -0.3363202, 1.973143
-0.4552587, -0.07533223, 1.928514, 0.2948221, -0.06086726, 1.908883, -0.4042775, -0.3171808, 2.12227, 0.2575892, -0.2734349, 2.121292, -0.2399169, -0.09831573, 2.136336, 0.0883326, -0.09288094, 2.14448, -0.05632493, -0.3022089, 2.052062, -0.05216535, -0.3341334, 1.976314
-0.4885171, -0.01055384, 1.987135, 0.329472, 0.004184247, 1.965107, -0.4443933, -0.2540407, 2.128736, 0.3073601, -0.235793, 2.135267, -0.2414168, -0.1002668, 2.144929, 0.08173364, -0.0874033, 2.153878, -0.05508836, -0.3015084, 2.054787, -0.05156261, -0.3334922, 1.978624
-0.5015251, 0.06967772, 2.038796, 0.334464, 0.08184376, 2.019381, -0.4791788, -0.1988051, 2.145881, 0.3326333, -0.2147493, 2.145545, -0.2426112, -0.09624028, 2.154307, 0.08440977, -0.08654754, 2.160133, -0.05402618, -0.2984885, 2.05941, -0.05045634, -0.3301015, 1.983053
-0.5124554, 0.1134231, 2.068594, 0.3104028, 0.1449212, 2.071201, -0.5100814, -0.1939982, 2.15975, 0.3422443, -0.1263992, 2.164868, -0.2481551, -0.09105784, 2.167786, 0.08988809, -0.0846827, 2.171679, -0.0537556, -0.2937028, 2.066887, -0.05030539, -0.3244524, 1.990868
