xlefthand, ylefthand, zlefthand, xRightHand, yRightHand, zRightHand, xLeftElbow, yLeftElbow, zLeftElbow, xRightElbow, yRightElbow, zRightElbow, xLeftshoulder, yLeftshoulder, zLeftshoulder, xRightshoulder, yRightshoulder, zRightshoulder, xSpine, ySpine, zSpine, xHipcenter, yHipcenter, zHipcenter
-0.3052908, -0.2931104, 1.606602, 0.2697826, -0.2615469, 1.573263, -0.2698583, -0.2779637, 2.04834, 0.2991488, -0.2094123, 1.995994, -0.1797341, -0.06018547, 2.154928, 0.1780214, -0.0602459, 2.146158, 0.003223297, -0.2598339, 2.112264, 0.003562137, -0.3002148, 2.038971
-0.3669398, -0.1930377, 1.619746, 0.3529169, -0.1394483, 1.579741, -0.284213, -0.275347, 2.038717, 0.3068572, -0.213791, 1.998117, -0.1802339, -0.06024032, 2.155288, 0.1781248, -0.0602511, 2.145961, 0.003272309, -0.2594914, 2.11265, 0.00362057, -0.2996522, 2.039606
-0.4080897, -0.1013204, 1.675447, 0.3938643, -0.02714418, 1.599136, -0.3208557, -0.2473813, 2.016933, 0.3460581, -0.189125, 1.985478, -0.1815403, -0.05948251, 2.156795, 0.1779297, -0.05892007, 2.148946, 0.002638712, -0.2586688, 2.114626, 0.003043772, -0.2985521, 2.041806
-0.4575373, 0.01278583, 1.690651, 0.4230079, 0.07919399, 1.702278, -0.345865, -0.2290277, 2.009974, 0.3769177, -0.1485047, 1.974237, -0.1825171, -0.05928636, 2.157688, 0.1793899, -0.05383645, 2.158167, 0.001835181, -0.2578559, 2.116243, 0.002907131, -0.2973875, 2.04337
-0.4602023, 0.07473537, 1.775234, 0.4350346, 0.1409602, 1.748743, -0.3619286, -0.1765975, 2.025763, 0.3798626, -0.1162322, 2.00133, -0.1868038, -0.05969638, 2.159746, 0.1803943, -0.05176556, 2.162701, 0.00173154, -0.2575032, 2.116581, 0.002996353, -0.2967209, 2.043771
-0.4737552, 0.1846053, 1.805914, 0.4518952, 0.2414669, 1.778812, -0.3897082, -0.1331619, 2.022508, 0.4050559, -0.05105656, 1.993897, -0.1915343, -0.05460703, 2.164228, 0.1830622, -0.04623842, 2.168549, 0.001587591, -0.2559566, 2.116832, 0.003027506, -0.2943099, 2.043984
-0.4708739, 0.2746187, 1.845613, 0.4556939, 0.3326119, 1.826596, -0.4090531, -0.08695351, 2.03242, 0.4190415, -0.01580326, 2.007227, -0.1977183, -0.04909901, 2.167646, 0.192992, -0.0376469, 2.176213, 0.0001499401, -0.253673, 2.117671, 0.001527641, -0.2913861, 2.0448
-0.4521207, 0.3463372, 1.89759, 0.4394539, 0.3931665, 1.890465, -0.4281178, -0.01884186, 2.032556, 0.4236409, 0.02134132, 2.028832, -0.1996624, -0.04591836, 2.168732, 0.1960923, -0.03123185, 2.180191, -0.0001756401, -0.2509342, 2.118599, 0.001239376, -0.288677, 2.045587
-0.4104479, 0.3862966, 1.953221, 0.3913509, 0.4185882, 1.974929, -0.4262118, 0.007189496, 2.044619, 0.4233696, 0.06839351, 2.048899, -0.2041387, -0.03395257, 2.174702, 0.1990668, -0.02210123, 2.18426, -0.0008272898, -0.2473208, 2.120871, 4.894932E-05, -0.2843713, 2.047999
-0.39701, 0.3830032, 2.003905, 0.381498, 0.4663708, 2.006447, -0.4244053, 0.05735655, 2.06631, 0.4092389, 0.1031851, 2.07041, -0.2035497, -0.02558577, 2.179064, 0.2002198, -0.01219801, 2.190081, -0.001120258, -0.2370032, 2.127964, -0.0005208252, -0.2716399, 2.056161
