xlefthand, ylefthand, zlefthand, xRightHand, yRightHand, zRightHand, xLeftElbow, yLeftElbow, zLeftElbow, xRightElbow, yRightElbow, zRightElbow, xLeftshoulder, yLeftshoulder, zLeftshoulder, xRightshoulder, yRightshoulder, zRightshoulder, xSpine, ySpine, zSpine, xHipcenter, yHipcenter, zHipcenter
-0.2885616, 0.02487869, 1.530552, 0.09797706, -0.001567924, 1.53039, -0.3205309, -0.1308247, 1.812068, 0.1593494, -0.1829512, 1.827222, -0.2778422, -0.128907, 2.040424, 0.05847576, -0.1419156, 2.030103, -0.09275488, -0.2762473, 2.004585, -0.08999714, -0.298793, 1.954728
-0.2588587, 0.02781055, 1.522048, 0.07674493, 0.004666745, 1.517758, -0.2906399, -0.1111952, 1.797128, 0.146365, -0.2174436, 1.824413, -0.2717214, -0.1306912, 2.032374, 0.05800017, -0.1417979, 2.027923, -0.1186577, -0.2611381, 2.023481, -0.1265844, -0.2809191, 1.982236
-0.2189889, 0.02407474, 1.506813, 0.04177777, 0.001455512, 1.5015, -0.2912517, -0.1393253, 1.787686, 0.09532443, -0.1483673, 1.782679, -0.2616252, -0.1324059, 2.020975, 0.04559365, -0.1643052, 2.011751, -0.1128324, -0.2615109, 2.015942, -0.1094886, -0.2803047, 1.96779
-0.203227, 0.01008826, 1.49784, 0.0322568, -0.01122603, 1.49347, -0.2839147, -0.133279, 1.778196, 0.09874158, -0.1497292, 1.776561, -0.2549978, -0.1053655, 2.006967, 0.05935732, -0.1609258, 2.005187, -0.1057725, -0.2601609, 2.006025, -0.09946244, -0.2852648, 1.95693
-0.1890294, -0.0146682, 1.485638, 0.01776782, -0.03409537, 1.478553, -0.2876033, -0.1676399, 1.761986, 0.09282701, -0.1646588, 1.771283, -0.2895595, -0.1492949, 1.995678, 0.059682, -0.1624043, 2.003196, -0.09455632, -0.270612, 1.987368, -0.08715369, -0.30125, 1.936766
-0.1682907, -0.06236634, 1.478433, 0.01621749, -0.07299492, 1.469439, -0.2802888, -0.173323, 1.769434, 0.0968371, -0.1425581, 1.814885, -0.292546, -0.1440881, 2.003866, 0.09832513, -0.09532866, 2.046451, -0.09118371, -0.2718627, 1.987228, -0.08384082, -0.3020218, 1.936739
-0.1684253, -0.1143629, 1.482247, 0.006854562, -0.1370656, 1.479942, -0.2749719, -0.1685472, 1.8, 0.08766449, -0.1667846, 1.821104, -0.2946576, -0.1070455, 2.033589, 0.08686841, -0.09675473, 2.052972, -0.08960625, -0.2835028, 1.984375, -0.08375683, -0.3122294, 1.931807
-0.1721782, -0.1677623, 1.489627, 0.003387021, -0.1576393, 1.481298, -0.2684343, -0.2043401, 1.782584, 0.1308583, -0.2070764, 1.834469, -0.2902206, -0.1143392, 2.029411, 0.07789528, -0.1041475, 2.053942, -0.08812466, -0.2930054, 1.979251, -0.08186519, -0.3203553, 1.924512
-0.1773149, -0.216394, 1.498227, 0.005139719, -0.2226666, 1.500513, -0.2771569, -0.2450882, 1.774156, 0.1305341, -0.21338, 1.845258, -0.2828984, -0.1340054, 2.020624, 0.07241546, -0.1202862, 2.048464, -0.09060712, -0.3218245, 1.955307, -0.08703291, -0.3565746, 1.88971
-0.1829138, -0.2699413, 1.519895, 0.01461054, -0.2711167, 1.515604, -0.3001884, -0.2641664, 1.828509, 0.127687, -0.2377382, 1.886614, -0.2816464, -0.142593, 2.023302, 0.07175047, -0.1288012, 2.048948, -0.1044134, -0.2991859, 1.975878, -0.1078171, -0.3180036, 1.923093
